1035;0;44
1035;1;43
1035;2;43
1040;0;42
1040;1;42
1040;2;42
1045;0;41
1045;1;41
1045;2;43
1050;0;41
1050;1;41
1050;2;41
1055;0;43
1055;1;43
1055;2;39
1060;0;42
1060;1;44
1060;2;38
1065;0;42
1065;1;42
1065;2;39
1070;0;41
1070;1;42
1070;2;39
1075;0;43
1075;1;42
1075;2;40
1080;0;44
1080;1;44
1080;2;41
1085;0;45
1085;1;46
1085;2;41
1090;0;45
1090;1;46
1090;2;39
1095;0;46
1095;1;47
1095;2;40
1100;0;47
1100;1;47
1100;2;38
1105;0;46
1105;1;46
1105;2;36
1110;0;45
1110;1;44
1110;2;37
1115;0;47
1115;1;46
1115;2;35
1120;0;47
1120;1;45
1120;2;36
1125;0;46
1125;1;45
1125;2;34
1130;0;44
1130;1;44
1130;2;36
1135;0;42
1135;1;43
1135;2;35
1140;0;44
1140;1;41
1140;2;36
1145;0;42
1145;1;40
1145;2;37
1150;0;40
1150;1;39
1150;2;35
1155;0;41
1155;1;39
1155;2;37
1160;0;39
1160;1;37
1160;2;39
1165;0;37
1165;1;35
1165;2;37
1170;0;35
1170;1;37
1170;2;36
1175;0;36
1175;1;36
1175;2;35
1180;0;35
1180;1;37
1180;2;37
1185;0;33
1185;1;38
1185;2;35
1190;0;32
1190;1;40
1190;2;35
1195;0;31
1195;1;39
1195;2;36
1200;0;33
1200;1;39
1200;2;34
1205;0;33
1205;1;39
1205;2;36
1210;0;32
1210;1;39
1210;2;34
1215;0;32
1215;1;39
1215;2;32
1220;0;32
1220;1;39
1220;2;31
1225;0;31
1225;1;38
1225;2;33
1230;0;31
1230;1;38
1230;2;33
1235;0;30
1235;1;40
1235;2;33
1240;0;31
1240;1;41
1240;2;35
1245;0;29
1245;1;43
1245;2;33
1250;0;28
1250;1;42
1250;2;35
1255;0;29
1255;1;43
1255;2;34
1260;0;29
1260;1;42
1260;2;35
1265;0;31
1265;1;43
1265;2;33
1270;0;33
1270;1;41
1270;2;31
1275;0;32
1275;1;40
1275;2;30
1280;0;32
1280;1;38
1280;2;28
1285;0;30
1285;1;37
1285;2;27
1290;0;32
1290;1;36
1290;2;29
1295;0;33
1295;1;36
1295;2;28
1300;0;32
1300;1;34
1300;2;30
1305;0;30
1305;1;32
1305;2;30
1310;0;30
1310;1;34
1310;2;31
1315;0;30
1315;1;36
1315;2;32
1320;0;31
1320;1;34
1320;2;33
1325;0;32
1325;1;35
1325;2;33
1330;0;31
1330;1;34
1330;2;33
1335;0;32
1335;1;35
1335;2;32
1340;0;34
1340;1;35
1340;2;32
1345;0;33
1345;1;36
1345;2;34
1350;0;35
1350;1;38
1350;2;33
1355;0;36
1355;1;37
1355;2;34
1360;0;34
1360;1;35
1360;2;35
1365;0;32
1365;1;36
1365;2;37
1370;0;33
1370;1;37
1370;2;39
1375;0;34
1375;1;38
1375;2;40
1380;0;32
1380;1;40
1380;2;42
1385;0;30
1385;1;42
1385;2;44
1390;0;29
1390;1;43
1390;2;45
1395;0;30
1395;1;42
1395;2;44
1400;0;28
1400;1;40
1400;2;44
1405;0;29
1405;1;41
1405;2;46
1410;0;29
1410;1;39
1410;2;48
1415;0;29
1415;1;39
1415;2;50
1420;0;28
1420;1;39
1420;2;50
1425;0;26
1425;1;38
1425;2;48
1430;0;24
1430;1;39
1430;2;47
1435;0;23
1435;1;37
1435;2;45
1440;0;21
1440;1;36
1440;2;44
1445;0;23
1445;1;36
1445;2;44
1450;0;23
1450;1;36
1450;2;42
1455;0;21
1455;1;34
1455;2;43
1460;0;20
1460;1;36
1460;2;42
1465;0;20
1465;1;35
1465;2;40
1470;0;20
1470;1;35
1470;2;41
1475;0;19
1475;1;33
1475;2;40
1480;0;19
1480;1;31
1480;2;42
1485;0;20
1485;1;31
1485;2;40
1490;0;19
1490;1;33
1490;2;41
1495;0;19
1495;1;34
1495;2;39
1500;0;18
1500;1;33
1500;2;41
1505;0;17
1505;1;34
1505;2;39
1510;0;17
1510;1;33
1510;2;38
1515;0;15
1515;1;34
1515;2;39
1520;0;13
1520;1;34
1520;2;39
1525;0;14
1525;1;33
1525;2;39
1530;0;16
1530;1;34
1530;2;37
1535;0;15
1535;1;35
1535;2;39
1540;0;16
1540;1;37
1540;2;40
1545;0;17
1545;1;38
1545;2;42
1550;0;19
1550;1;38
1550;2;42
1555;0;20
1555;1;39
1555;2;40
1560;0;18
1560;1;39
1560;2;41
1565;0;18
1565;1;39
1565;2;42
1570;0;18
1570;1;37
1570;2;43
1575;0;20
1575;1;35
1575;2;45
1580;0;22
1580;1;35
1580;2;45
1585;0;24
1585;1;36
1585;2;45
1590;0;25
1590;1;37
1590;2;47
1595;0;24
1595;1;36
1595;2;47
1600;0;22
1600;1;36
1600;2;49
1605;0;22
1605;1;35
1605;2;47
1610;0;24
1610;1;36
1610;2;49
1615;0;24
1615;1;36
1615;2;51
1620;0;23
1620;1;38
1620;2;53
1625;0;25
1625;1;37
1625;2;55
1630;0;23
1630;1;35
1630;2;54
1635;0;23
1635;1;37
1635;2;53
1640;0;22
1640;1;37
1640;2;55
1645;0;20
1645;1;38
1645;2;56
1650;0;18
1650;1;37
1650;2;54
1655;0;17
1655;1;35
1655;2;55
1660;0;18
1660;1;33
1660;2;57
1665;0;19
1665;1;35
1665;2;56
1670;0;19
1670;1;35
1670;2;57
1675;0;20
1675;1;36
1675;2;59
1680;0;20
1680;1;37
1680;2;61
1685;0;19
1685;1;37
1685;2;62
1690;0;19
1690;1;36
1690;2;62
1695;0;21
1695;1;35
1695;2;62
1700;0;23
1700;1;36
1700;2;63
1705;0;22
1705;1;36
1705;2;62
1710;0;20
1710;1;34
1710;2;61
1715;0;19
1715;1;32
1715;2;61
1720;0;19
1720;1;32
1720;2;61
1725;0;17
1725;1;30
1725;2;61
1730;0;19
1730;1;28
1730;2;62
1735;0;17
1735;1;27
1735;2;60
1740;0;18
1740;1;25
1740;2;59
1745;0;16
1745;1;27
1745;2;57
1750;0;17
1750;1;28
1750;2;55
1755;0;18
1755;1;26
1755;2;55
1760;0;20
1760;1;26
1760;2;53
1765;0;20
1765;1;27
1765;2;51
1770;0;20
1770;1;27
1770;2;49
1775;0;22
1775;1;28
1775;2;49
1780;0;21
1780;1;30
1780;2;49
1785;0;20
1785;1;28
1785;2;47
1790;0;20
1790;1;26
1790;2;46
1795;0;18
1795;1;25
1795;2;44
1800;0;18
1800;1;24
1800;2;43
1805;0;19
1805;1;26
1805;2;44
1810;0;19
1810;1;25
1810;2;42
1815;0;19
1815;1;26
1815;2;40
1820;0;20
1820;1;24
1820;2;40
1825;0;21
1825;1;23
1825;2;38
1830;0;19
1830;1;21
1830;2;38
1835;0;17
1835;1;20
1835;2;40
1840;0;15
1840;1;21
1840;2;42
1845;0;16
1845;1;20
1845;2;42
1850;0;18
1850;1;18
1850;2;43
1855;0;18
1855;1;19
1855;2;41
1860;0;16
1860;1;20
1860;2;40
1865;0;16
1865;1;18
1865;2;42
1870;0;16
1870;1;19
1870;2;42
1875;0;18
1875;1;20
1875;2;43
1880;0;18
1880;1;22
1880;2;44
1885;0;20
1885;1;21
1885;2;42
1890;0;21
1890;1;20
1890;2;40
1895;0;23
1895;1;20
1895;2;39
1900;0;23
1900;1;21
1900;2;39
1905;0;21
1905;1;19
1905;2;39
1910;0;21
1910;1;17
1910;2;37
1915;0;22
1915;1;17
1915;2;38
1920;0;20
1920;1;19
1920;2;37
1925;0;20
1925;1;17
1925;2;35
1930;0;18
1930;1;17
1930;2;34
1935;0;17
1935;1;18
1935;2;34
1940;0;16
1940;1;19
1940;2;32
1945;0;15
1945;1;20
1945;2;34
1950;0;13
1950;1;18
1950;2;34
1955;0;15
1955;1;18
1955;2;34
1960;0;16
1960;1;16
1960;2;36
1965;0;15
1965;1;14
1965;2;37
1970;0;17
1970;1;12
1970;2;39
1975;0;17
1975;1;14
1975;2;37
1980;0;17
1980;1;14
1980;2;39
1985;0;15
1985;1;15
1985;2;40
1990;0;17
1990;1;17
1990;2;39
1995;0;17
1995;1;17
1995;2;38
2000;0;16
2000;1;19
2000;2;37
2005;0;18
2005;1;17
2005;2;36
2010;0;17
2010;1;19
2010;2;37
2015;0;18
2015;1;19
2015;2;38
2020;0;17
2020;1;18
2020;2;37
2025;0;16
2025;1;19
2025;2;35
2030;0;17
2030;1;20
2030;2;35
2035;0;17
2035;1;18
2035;2;33
2040;0;15
2040;1;16
2040;2;32
2045;0;17
2045;1;18
2045;2;31
2050;0;15
2050;1;16
2050;2;29
2055;0;17
2055;1;15
2055;2;28
2060;0;17
2060;1;13
2060;2;28
2065;0;15
2065;1;14
2065;2;30
2070;0;13
2070;1;13
2070;2;30
2075;0;12
2075;1;15
2075;2;28
2080;0;12
2080;1;15
2080;2;26
2085;0;11
2085;1;13
2085;2;25
2090;0;13
2090;1;13
2090;2;26
2095;0;11
2095;1;12
2095;2;26
2100;0;12
2100;1;14
2100;2;28
2105;0;11
2105;1;12
2105;2;27
2110;0;13
2110;1;12
2110;2;28
2115;0;12
2115;1;14
2115;2;27
2120;0;12
2120;1;16
2120;2;29
2125;0;14
2125;1;17
2125;2;31
2130;0;13
2130;1;17
2130;2;30
2135;0;13
2135;1;18
2135;2;29
2140;0;11
2140;1;18
2140;2;28
2145;0;12
2145;1;16
2145;2;30
2150;0;10
2150;1;17
2150;2;31
2155;0;9
2155;1;16
2155;2;32
2160;0;11
2160;1;14
2160;2;32
2165;0;11
2165;1;13
2165;2;31
2170;0;9
2170;1;11
2170;2;32
2175;0;7
2175;1;13
2175;2;31
2180;0;9
2180;1;12
2180;2;32
2185;0;7
2185;1;10
2185;2;31
2190;0;9
2190;1;8
2190;2;30
2195;0;7
2195;1;9
2195;2;31
2200;0;6
2200;1;7
2200;2;32
2205;0;4
2205;1;8
2205;2;30
2210;0;2
2210;1;9
2210;2;28
2215;0;0
2215;1;7
2215;2;30
2220;0;1
2220;1;8
2220;2;32
2225;0;0
2225;1;9
2225;2;31
2230;0;0
2230;1;9
2230;2;33
2235;0;0
2235;1;11
2235;2;35
2240;0;2
2240;1;9
2240;2;34
2245;0;2
2245;1;9
2245;2;33
2250;0;0
2250;1;11
2250;2;34
2255;0;1
2255;1;10
2255;2;33
2260;0;2
2260;1;9
2260;2;32
2265;0;4
2265;1;10
2265;2;34
2270;0;2
2270;1;10
2270;2;34
2275;0;4
2275;1;11
2275;2;32
2280;0;4
2280;1;12
2280;2;34
2285;0;3
2285;1;10
2285;2;35
2290;0;3
2290;1;9
2290;2;37
2295;0;4
2295;1;10
2295;2;36
2300;0;6
2300;1;8
2300;2;34
2305;0;8
2305;1;10
2305;2;33
2310;0;7
2310;1;12
2310;2;31
2315;0;7
2315;1;10
2315;2;32
2320;0;6
2320;1;8
2320;2;32
2325;0;4
2325;1;8
2325;2;33
2330;0;2
2330;1;10
2330;2;32
2335;0;4
2335;1;9
2335;2;31
2340;0;2
2340;1;10
2340;2;29
2345;0;4
2345;1;12
2345;2;30
2350;0;4
2350;1;10
2350;2;29
2355;0;2
2355;1;8
2355;2;29
2360;0;1
2360;1;7
2360;2;28
2365;0;2
2365;1;5
2365;2;30
2370;0;4
2370;1;7
2370;2;32
2375;0;3
2375;1;9
2375;2;33
2380;0;5
2380;1;9
2380;2;34
2385;0;5
2385;1;8
2385;2;33
2390;0;4
2390;1;7
2390;2;32
2395;0;3
2395;1;7
2395;2;30
2400;0;2
2400;1;5
2400;2;29
2405;0;2
2405;1;3
2405;2;28
2410;0;1
2410;1;4
2410;2;30
2415;0;2
2415;1;6
2415;2;29
2420;0;2
2420;1;7
2420;2;27
2425;0;3
2425;1;6
2425;2;27
2430;0;3
2430;1;7
2430;2;29
2435;0;3
2435;1;7
2435;2;29
2440;0;4
2440;1;8
2440;2;31
2445;0;6
2445;1;7
2445;2;32
2450;0;4
2450;1;8
2450;2;30
2455;0;5
2455;1;8
2455;2;30
2460;0;7
2460;1;10
2460;2;29
2465;0;5
2465;1;12
2465;2;29
2470;0;4
2470;1;13
2470;2;29
2475;0;4
2475;1;12
2475;2;27
2480;0;3
2480;1;10
2480;2;28
2485;0;1
2485;1;10
2485;2;29
2490;0;1
2490;1;10
2490;2;28
2495;0;2
2495;1;10
2495;2;26
2500;0;4
2500;1;12
2500;2;27
2505;0;6
2505;1;12
2505;2;27
2510;0;6
2510;1;13
2510;2;28
2515;0;4
2515;1;14
2515;2;28
2520;0;4
2520;1;16
2520;2;26
2525;0;6
2525;1;17
2525;2;28
2530;0;8
2530;1;19
2530;2;30
2535;0;6
2535;1;18
2535;2;32
2540;0;4
2540;1;17
2540;2;31
2545;0;3
2545;1;16
2545;2;29
2550;0;2
2550;1;14
2550;2;31
2555;0;1
2555;1;14
2555;2;32
2560;0;0
2560;1;16
2560;2;31
2565;0;2
2565;1;15
2565;2;33
2570;0;4
2570;1;16
2570;2;32
2575;0;6
2575;1;18
2575;2;31
2580;0;4
2580;1;16
2580;2;32
2585;0;2
2585;1;16
2585;2;31
2590;0;1
2590;1;16
2590;2;31
2595;0;1
2595;1;15
2595;2;30
2600;0;2
2600;1;17
2600;2;29
2605;0;4
2605;1;18
2605;2;27
2610;0;5
2610;1;20
2610;2;29
2615;0;7
2615;1;21
2615;2;27
2620;0;6
2620;1;21
2620;2;25
2625;0;8
2625;1;23
2625;2;24
2630;0;6
2630;1;25
2630;2;24
2635;0;7
2635;1;24
2635;2;26
2640;0;7
2640;1;24
2640;2;28
2645;0;9
2645;1;24
2645;2;26
2650;0;9
2650;1;22
2650;2;28
2655;0;8
2655;1;24
2655;2;28
2660;0;7
2660;1;26
2660;2;29
2665;0;8
2665;1;28
2665;2;31
2670;0;6
2670;1;28
2670;2;32
2675;0;5
2675;1;27
2675;2;32
2680;0;5
2680;1;28
2680;2;34
2685;0;4
2685;1;30
2685;2;32
2690;0;5
2690;1;29
2690;2;30
2695;0;5
2695;1;29
2695;2;30
2700;0;7
2700;1;27
2700;2;32
2705;0;5
2705;1;26
2705;2;30
2710;0;3
2710;1;26
2710;2;28
2715;0;4
2715;1;24
2715;2;30
2720;0;4
2720;1;23
2720;2;31
2725;0;3
2725;1;25
2725;2;33
2730;0;1
2730;1;26
2730;2;33
2735;0;3
2735;1;24
2735;2;34
2740;0;3
2740;1;22
2740;2;36
2745;0;3
2745;1;22
2745;2;36
2750;0;5
2750;1;23
2750;2;36
2755;0;3
2755;1;24
2755;2;34
2760;0;1
2760;1;25
2760;2;34
2765;0;-1
2765;1;27
2765;2;32
2770;0;-2
2770;1;26
2770;2;33
2775;0;0
2775;1;28
2775;2;33
2780;0;-2
2780;1;28
2780;2;31
2785;0;-4
2785;1;27
2785;2;31
2790;0;-3
2790;1;28
2790;2;31
2795;0;-2
2795;1;28
2795;2;30
2800;0;-2
2800;1;29
2800;2;32
2805;0;-3
2805;1;30
2805;2;30
2810;0;-4
2810;1;29
2810;2;28
2815;0;-6
2815;1;28
2815;2;30
2820;0;-8
2820;1;26
2820;2;31
2825;0;-7
2825;1;25
2825;2;33
2830;0;-7
2830;1;25
2830;2;32
2835;0;-9
2835;1;27
2835;2;33
2840;0;-9
2840;1;27
2840;2;34
2845;0;-9
2845;1;27
2845;2;35
2850;0;-11
2850;1;26
2850;2;34
2855;0;-11
2855;1;26
2855;2;32
2860;0;-11
2860;1;24
2860;2;31
2865;0;-11
2865;1;23
2865;2;33
2870;0;-9
2870;1;24
2870;2;32
2875;0;-9
2875;1;26
2875;2;33
2880;0;-10
2880;1;25
2880;2;33
2885;0;-9
2885;1;26
2885;2;34
2890;0;-8
2890;1;27
2890;2;34
2895;0;-7
2895;1;25
2895;2;34
2900;0;-8
2900;1;25
2900;2;35
2905;0;-7
2905;1;27
2905;2;36
2910;0;-9
2910;1;28
2910;2;34
2915;0;-8
2915;1;29
2915;2;33
2920;0;-6
2920;1;29
2920;2;33
2925;0;-7
2925;1;31
2925;2;32
2930;0;-8
2930;1;31
2930;2;34
2935;0;-10
2935;1;29
2935;2;35
2940;0;-9
2940;1;27
2940;2;34
2945;0;-9
2945;1;29
2945;2;35
2950;0;-7
2950;1;27
2950;2;33
2955;0;-9
2955;1;25
2955;2;33
2960;0;-8
2960;1;23
2960;2;33
2965;0;-7
2965;1;24
2965;2;31
2970;0;-7
2970;1;22
2970;2;33
2975;0;-8
2975;1;21
2975;2;31
2980;0;-6
2980;1;23
2980;2;32
2985;0;-5
2985;1;25
2985;2;30
2990;0;-4
2990;1;27
2990;2;29
2995;0;-5
2995;1;26
2995;2;29
3000;0;-3
3000;1;27
3000;2;31
3005;0;-3
3005;1;28
3005;2;29
3010;0;-4
3010;1;29
3010;2;29
3015;0;-3
3015;1;30
3015;2;30
3020;0;-4
3020;1;30
3020;2;31
3025;0;-6
3025;1;31
3025;2;30
3030;0;-7
3030;1;31
3030;2;28
3035;0;-8
3035;1;32
3035;2;27
3040;0;-9
3040;1;33
3040;2;27
3045;0;-7
3045;1;31
3045;2;25
3050;0;-6
3050;1;30
3050;2;26
3055;0;-5
3055;1;28
3055;2;27
3060;0;-7
3060;1;27
3060;2;26
3065;0;-7
3065;1;27
3065;2;24
3070;0;-7
3070;1;28
3070;2;24
3075;0;-9
3075;1;26
3075;2;25
3080;0;-10
3080;1;27
3080;2;25
3085;0;-9
3085;1;29
3085;2;25
3090;0;-7
3090;1;30
3090;2;24
3095;0;-8
3095;1;32
3095;2;25
3100;0;-6
3100;1;33
3100;2;27
3105;0;-6
3105;1;34
3105;2;27
3110;0;-7
3110;1;35
3110;2;25
3115;0;-5
3115;1;35
3115;2;25
3120;0;-6
3120;1;33
3120;2;25
3125;0;-7
3125;1;33
3125;2;26
3130;0;-5
3130;1;35
3130;2;25
3135;0;-4
3135;1;35
3135;2;26
3140;0;-5
3140;1;37
3140;2;25
3145;0;-5
3145;1;37
3145;2;23
3150;0;-7
3150;1;36
3150;2;21
3155;0;-8
3155;1;38
3155;2;22
3160;0;-7
3160;1;38
3160;2;23
3165;0;-8
3165;1;39
3165;2;24
3170;0;-7
3170;1;37
3170;2;22
3175;0;-8
3175;1;38
3175;2;22
3180;0;-9
3180;1;38
3180;2;23
3185;0;-9
3185;1;38
3185;2;24
3190;0;-9
3190;1;39
3190;2;24
3195;0;-8
3195;1;39
3195;2;23
3200;0;-6
3200;1;39
3200;2;24
3205;0;-7
3205;1;38
3205;2;26
3210;0;-9
3210;1;37
3210;2;27
3215;0;-11
3215;1;37
3215;2;26
3220;0;-10
3220;1;38
3220;2;27
3225;0;-12
3225;1;40
3225;2;26
3230;0;-11
3230;1;40
3230;2;24
3235;0;-10
3235;1;39
3235;2;25
3240;0;-9
3240;1;41
3240;2;26
3245;0;-9
3245;1;41
3245;2;25
3250;0;-7
3250;1;42
3250;2;23
3255;0;-7
3255;1;40
3255;2;22
3260;0;-8
3260;1;40
3260;2;20
3265;0;-9
3265;1;40
3265;2;20
3270;0;-9
3270;1;41
3270;2;18
3275;0;-8
3275;1;42
3275;2;17
3280;0;-6
3280;1;43
3280;2;15
3285;0;-6
3285;1;45
3285;2;15
3290;0;-6
3290;1;45
3290;2;14
3295;0;-8
3295;1;43
3295;2;12
3300;0;-9
3300;1;45
3300;2;11
3305;0;-9
3305;1;46
3305;2;10
3310;0;-11
3310;1;45
3310;2;8
3315;0;-13
3315;1;45
3315;2;10
3320;0;-15
3320;1;47
3320;2;12
3325;0;-15
3325;1;49
3325;2;13
3330;0;-16
3330;1;48
3330;2;14
3335;0;-17
3335;1;49
3335;2;16
3340;0;-16
3340;1;47
3340;2;16
3345;0;-17
3345;1;45
3345;2;18
3350;0;-17
3350;1;47
3350;2;19
3355;0;-16
3355;1;48
3355;2;20
3360;0;-17
3360;1;46
3360;2;22
3365;0;-16
3365;1;45
3365;2;21
3370;0;-16
3370;1;46
3370;2;21
3375;0;-16
3375;1;44
3375;2;21
3380;0;-16
3380;1;43
3380;2;22
3385;0;-16
3385;1;44
3385;2;23
3390;0;-16
3390;1;45
3390;2;24
3395;0;-17
3395;1;43
3395;2;22
3400;0;-19
3400;1;45
3400;2;21
3405;0;-18
3405;1;47
3405;2;23
3410;0;-19
3410;1;47
3410;2;21
3415;0;-19
3415;1;45
3415;2;22
3420;0;-18
3420;1;47
3420;2;21
3425;0;-20
3425;1;48
3425;2;22
3430;0;-18
3430;1;48
3430;2;20
3435;0;-16
3435;1;46
3435;2;18
3440;0;-16
3440;1;48
